Pedido,CodigoProduto,ChaveCliente,Data,Quantidade,PrecoUnitario,ValorLiquido,EhDevolucao
578541,22991,14277,2011-11-24,6,1.95,11.7,0
578541,22992,14277,2011-11-24,7,1.95,13.65,0
578541,22782,14277,2011-11-24,2,24.95,49.9,0
578541,23319,14277,2011-11-24,12,2.49,29.88,0
578541,84029G,14277,2011-11-24,4,4.25,17.0,0
578541,21485,14277,2011-11-24,3,4.95,14.85,0
578541,84030E,14277,2011-11-24,2,4.25,8.5,0
578541,85123A,14277,2011-11-24,8,2.95,23.6,0
578541,21733,14277,2011-11-24,8,2.95,23.6,0
578541,22620,14277,2011-11-24,6,1.45,8.7,0
578541,84029E,14277,2011-11-24,4,4.25,17.0,0
578541,84029G,14277,2011-11-24,2,4.25,8.5,0
578541,21679,14277,2011-11-24,24,0.85,20.4,0
578541,21675,14277,2011-11-24,24,0.85,20.4,0
578541,21677,14277,2011-11-24,24,0.85,20.4,0
578541,21889,14277,2011-11-24,12,1.25,15.0,0
578541,21918,14277,2011-11-24,12,0.42,5.04,0
578541,23504,14277,2011-11-24,6,1.25,7.5,0
578541,21917,14277,2011-11-24,12,0.42,5.04,0
578541,21931,14277,2011-11-24,3,2.08,6.24,0
578541,23203,14277,2011-11-24,5,2.08,10.4,0
578541,23582,14277,2011-11-24,4,2.08,8.32,0
578541,85099B,14277,2011-11-24,6,2.08,12.48,0
578541,22663,14277,2011-11-24,3,2.08,6.24,0
578541,22498,14277,2011-11-24,3,5.95,17.85,0
578541,22499,14277,2011-11-24,2,5.95,11.9,0
578541,23147,14277,2011-11-24,12,1.45,17.4,0
578541,23146,14277,2011-11-24,4,3.29,13.16,0
578541,16225,14277,2011-11-24,24,1.25,30.0,0
578541,21914,14277,2011-11-24,24,1.25,30.0,0
578541,22178,14277,2011-11-24,30,1.95,58.5,0
578541,23084,14277,2011-11-24,6,2.08,12.48,0
578541,23079,14277,2011-11-24,8,8.95,71.6,0
578541,21623,14277,2011-11-24,1,9.95,9.95,0
578541,22507,14277,2011-11-24,2,4.95,9.9,0
578541,22505,14277,2011-11-24,4,4.95,19.8,0
578541,22193,14277,2011-11-24,2,8.5,17.0,0
578541,23316,14277,2011-11-24,1,9.95,9.95,0
578541,22191,14277,2011-11-24,2,8.5,17.0,0
578541,23181,14277,2011-11-24,2,8.25,16.5,0
578541,23465,14277,2011-11-24,4,8.25,33.0,0
578698,22593,12620,2011-11-25,12,0.85,10.2,0
578698,22595,12620,2011-11-25,12,0.85,10.2,0
578698,22603,12620,2011-11-25,12,0.85,10.2,0
578698,84836,12620,2011-11-25,12,1.25,15.0,0
578698,23660,12620,2011-11-25,12,1.65,19.8,0
578698,23206,12620,2011-11-25,10,1.65,16.5,0
578698,22301,12620,2011-11-25,6,2.55,15.3,0
578698,20725,12620,2011-11-25,10,1.65,16.5,0
578698,22383,12620,2011-11-25,10,1.65,16.5,0
578698,21485,12620,2011-11-25,3,4.95,14.85,0
578698,22585,12620,2011-11-25,12,1.25,15.0,0
578698,22814,12620,2011-11-25,12,0.42,5.04,0
578698,22037,12620,2011-11-25,12,0.42,5.04,0
578698,22712,12620,2011-11-25,12,0.42,5.04,0
578698,22029,12620,2011-11-25,12,0.42,5.04,0
578698,22028,12620,2011-11-25,24,0.42,10.08,0
578698,22032,12620,2011-11-25,12,0.42,5.04,0
578698,23697,12620,2011-11-25,12,0.42,5.04,0
578698,84077,12620,2011-11-25,48,0.29,13.92,0
578698,84997A,12620,2011-11-25,4,4.15,16.6,0
578698,23084,12620,2011-11-25,6,2.08,12.48,0
578698,22043,12620,2011-11-25,24,0.19,4.56,0
578698,22577,12620,2011-11-25,48,0.29,13.92,0
578698,22578,12620,2011-11-25,24,0.29,6.96,0
578698,22228,12620,2011-11-25,12,0.39,4.68,0
578698,90030B,12620,2011-11-25,6,1.0,6.0,0
578698,90030C,12620,2011-11-25,6,1.0,6.0,0
578698,90031,12620,2011-11-25,6,1.0,6.0,0
578698,23311,12620,2011-11-25,6,2.55,15.3,0
578698,23318,12620,2011-11-25,6,2.49,14.94,0
578698,22818,12620,2011-11-25,12,0.42,5.04,0
578698,22816,12620,2011-11-25,12,0.42,5.04,0
578698,22734,12620,2011-11-25,6,2.89,17.34,0
578698,23319,12620,2011-11-25,6,2.49,14.94,0
578698,POST,12620,2011-11-25,2,18.0,36.0,0
578736,23084,12681,2011-11-25,120,1.79,214.8,0
578736,21137,12681,2011-11-25,24,3.39,81.36,0
578736,23493,12681,2011-11-25,10,1.95,19.5,0
578736,23570,12681,2011-11-25,12,1.25,15.0,0
578736,23196,12681,2011-11-25,12,1.45,17.4,0
578736,22467,12681,2011-11-25,36,2.1,75.6,0
578736,20724,12681,2011-11-25,20,0.85,17.0,0
578736,23445,12681,2011-11-25,20,0.83,16.6,0
578736,22037,12681,2011-11-25,12,0.42,5.04,0
578736,21698,12681,2011-11-25,12,0.39,4.68,0
578736,23158,12681,2011-11-25,12,2.08,24.96,0
578736,23156,12681,2011-11-25,12,2.08,24.96,0
578736,20750,12681,2011-11-25,2,7.95,15.9,0
578736,21770,12681,2011-11-25,6,4.95,29.7,0
578736,POST,12681,2011-11-25,8,18.0,144.0,0
C578743,POST,12681,2011-11-25,-3,18.0,-54.0,1
578835,23084,12682,2011-11-25,48,1.79,85.92,0
578835,21731,12682,2011-11-25,12,1.65,19.8,0
578835,22749,12682,2011-11-25,4,3.75,15.0,0
578835,22750,12682,2011-11-25,4,3.75,15.0,0
578835,POST,12682,2011-11-25,1,18.0,18.0,0
C579127,22326,12674,2011-11-28,-1,2.95,-2.95,1
579153,22555,12660,2011-11-28,12,1.65,19.8,0
579153,22556,12660,2011-11-28,12,1.65,19.8,0
579153,22554,12660,2011-11-28,12,1.65,19.8,0
579153,22175,12660,2011-11-28,6,2.95,17.7,0
579153,84931B,12660,2011-11-28,6,2.55,15.3,0
579153,22320,12660,2011-11-28,3,5.95,17.85,0
579153,22492,12660,2011-11-28,36,0.65,23.4,0
579153,22744,12660,2011-11-28,6,2.95,17.7,0
579153,22453,12660,2011-11-28,6,2.95,17.7,0
579153,22654,12660,2011-11-28,3,5.95,17.85,0
579153,22966,12660,2011-11-28,12,1.25,15.0,0
579153,84375,12660,2011-11-28,12,2.1,25.2,0
579153,POST,12660,2011-11-28,1,18.0,18.0,0
579190,22900,12657,2011-11-28,6,3.25,19.5,0
579190,22357,12657,2011-11-28,4,4.25,17.0,0
579190,22423,12657,2011-11-28,10,12.75,127.5,0
579190,22959,12657,2011-11-28,250,0.42,105.0,0
579190,22818,12657,2011-11-28,72,0.42,30.24,0
579190,23318,12657,2011-11-28,20,2.49,49.8,0
579190,22809,12657,2011-11-28,12,2.95,35.4,0
579190,POST,12657,2011-11-28,4,18.0,72.0,0
579190,23320,12657,2011-11-28,12,2.89,34.68,0
C579192,POST,12657,2011-11-28,-4,18.0,-72.0,1
C579192,23320,12657,2011-11-28,-12,2.89,-34.68,1
C579192,23318,12657,2011-11-28,-20,2.49,-49.8,1
C579192,22959,12657,2011-11-28,-250,0.42,-105.0,1
C579192,22900,12657,2011-11-28,-6,3.25,-19.5,1
C579192,22818,12657,2011-11-28,-72,0.42,-30.24,1
C579192,22809,12657,2011-11-28,-12,2.95,-35.4,1
C579192,22423,12657,2011-11-28,-10,12.75,-127.5,1
C579192,22357,12657,2011-11-28,-4,4.25,-17.0,1
579193,POST,12657,2011-11-28,4,18.0,72.0,0
579193,23320,12657,2011-11-28,12,2.89,34.68,0
579193,23318,12657,2011-11-28,20,2.49,49.8,0
579193,22959,12657,2011-11-28,250,0.42,105.0,0
579193,22900,12657,2011-11-28,6,3.25,19.5,0
579193,22818,12657,2011-11-28,72,0.42,30.24,0
579193,22809,12657,2011-11-28,12,2.95,35.4,0
579193,22423,12657,2011-11-28,10,12.75,127.5,0
579193,22357,12657,2011-11-28,4,4.25,17.0,0
579345,22534,12727,2011-11-29,24,0.42,10.08,0
579345,22530,12727,2011-11-29,24,0.42,10.08,0
579345,22139,12727,2011-11-29,6,4.95,29.7,0
579345,22617,12727,2011-11-29,3,4.95,14.85,0
579345,22138,12727,2011-11-29,3,4.95,14.85,0
579345,23080,12727,2011-11-29,4,8.25,33.0,0
579345,23081,12727,2011-11-29,12,8.25,99.0,0
579345,23445,12727,2011-11-29,20,0.83,16.6,0
579345,23559,12727,2011-11-29,6,2.08,12.48,0
579345,23084,12727,2011-11-29,24,1.79,42.96,0
579345,22466,12727,2011-11-29,12,1.95,23.4,0
579345,22553,12727,2011-11-29,12,1.65,19.8,0
579345,22557,12727,2011-11-29,12,1.65,19.8,0
579345,22492,12727,2011-11-29,36,0.65,23.4,0
579345,21559,12727,2011-11-29,6,2.55,15.3,0
579345,22659,12727,2011-11-29,12,1.95,23.4,0
579345,POST,12727,2011-11-29,4,18.0,72.0,0
579345,20749,12727,2011-11-29,6,7.95,47.7,0
579345,16218,12727,2011-11-29,80,0.06,4.8,0
579345,22730,12727,2011-11-29,8,3.75,30.0,0
579345,22728,12727,2011-11-29,8,3.75,30.0,0
579345,22727,12727,2011-11-29,8,3.75,30.0,0
579345,22556,12727,2011-11-29,12,1.65,19.8,0
579492,23084,12670,2011-11-29,48,1.79,85.92,0
579492,21731,12670,2011-11-29,36,1.65,59.4,0
579492,22556,12670,2011-11-29,24,1.65,39.6,0
579492,22555,12670,2011-11-29,24,1.65,39.6,0
579492,23351,12670,2011-11-29,24,1.25,30.0,0
579492,23349,12670,2011-11-29,12,1.25,15.0,0
579492,23480,12670,2011-11-29,24,3.75,90.0,0
579492,22966,12670,2011-11-29,12,1.25,15.0,0
579492,22303,12670,2011-11-29,24,2.55,61.2,0
579492,22302,12670,2011-11-29,24,2.55,61.2,0
579492,23115,12670,2011-11-29,12,4.95,59.4,0
579492,23352,12670,2011-11-29,12,1.25,15.0,0
579492,22328,12670,2011-11-29,24,2.95,70.8,0
579492,POST,12670,2011-11-29,3,18.0,54.0,0
579529,22139,12488,2011-11-30,3,4.95,14.85,0
579529,23084,12488,2011-11-30,24,1.79,42.96,0
579529,POST,12488,2011-11-30,3,18.0,54.0,0
579529,22175,12488,2011-11-30,12,2.95,35.4,0
579529,84931A,12488,2011-11-30,6,2.55,15.3,0
579529,84931B,12488,2011-11-30,6,2.55,15.3,0
579529,22748,12488,2011-11-30,6,2.1,12.6,0
579529,20749,12488,2011-11-30,2,7.95,15.9,0
579529,20750,12488,2011-11-30,2,7.95,15.9,0
579529,22743,12488,2011-11-30,6,2.95,17.7,0
579529,84375,12488,2011-11-30,12,2.1,25.2,0
579529,22899,12488,2011-11-30,6,2.1,12.6,0
579529,21156,12488,2011-11-30,8,1.95,15.6,0
579529,47591D,12488,2011-11-30,8,1.95,15.6,0
579529,21936,12488,2011-11-30,5,2.95,14.75,0
579529,20979,12488,2011-11-30,16,1.25,20.0,0
579529,10135,12488,2011-11-30,10,1.25,12.5,0
579529,23370,12488,2011-11-30,16,1.25,20.0,0
579529,23365,12488,2011-11-30,24,0.65,15.6,0
579529,23372,12488,2011-11-30,16,1.25,20.0,0
579529,23371,12488,2011-11-30,16,1.25,20.0,0
579529,22753,12488,2011-11-30,12,0.85,10.2,0
579529,22754,12488,2011-11-30,12,0.85,10.2,0
579529,22991,12488,2011-11-30,12,1.95,23.4,0
579529,22992,12488,2011-11-30,12,1.95,23.4,0
579529,22644,12488,2011-11-30,12,1.45,17.4,0
579529,22138,12488,2011-11-30,3,4.95,14.85,0
C579532,POST,12494,2011-11-30,-1,18.0,-18.0,1
C579532,22890,12494,2011-11-30,-4,9.95,-39.8,1
C579562,23084,12553,2011-11-30,-1,2.08,-2.08,1
C579562,21731,12553,2011-11-30,-1,1.65,-1.65,1
579634,23576,12598,2011-11-30,8,1.95,15.6,0
579634,23575,12598,2011-11-30,8,1.95,15.6,0
579634,23578,12598,2011-11-30,8,1.95,15.6,0
579634,22423,12598,2011-11-30,1,12.75,12.75,0
579634,23493,12598,2011-11-30,10,1.95,19.5,0
579634,23196,12598,2011-11-30,12,1.45,17.4,0
579634,23308,12598,2011-11-30,24,0.55,13.2,0
579634,84535B,12598,2011-11-30,16,0.65,10.4,0
579634,84991,12598,2011-11-30,24,0.55,13.2,0
579634,21212,12598,2011-11-30,24,0.55,13.2,0
579634,21210,12598,2011-11-30,12,1.45,17.4,0
579708,23681,12682,2011-11-30,40,1.65,66.0,0
579708,23084,12682,2011-11-30,48,1.79,85.92,0
579708,23695,12682,2011-11-30,12,0.42,5.04,0
579708,23343,12682,2011-11-30,10,2.08,20.8,0
579708,23344,12682,2011-11-30,10,2.08,20.8,0
579708,22739,12682,2011-11-30,10,1.65,16.5,0
579708,23353,12682,2011-11-30,12,0.83,9.96,0
579708,15056N,12682,2011-11-30,6,5.95,35.7,0
579708,21731,12682,2011-11-30,12,1.65,19.8,0
579708,22961,12682,2011-11-30,12,1.45,17.4,0
579708,20725,12682,2011-11-30,10,1.65,16.5,0
579708,23209,12682,2011-11-30,10,1.65,16.5,0
579708,23480,12682,2011-11-30,4,3.75,15.0,0
579708,23208,12682,2011-11-30,10,1.65,16.5,0
579708,23240,12682,2011-11-30,6,4.15,24.9,0
579708,23237,12682,2011-11-30,6,4.15,24.9,0
579708,22086,12682,2011-11-30,6,2.95,17.7,0
579708,22027,12682,2011-11-30,12,0.42,5.04,0
579708,POST,12682,2011-11-30,4,18.0,72.0,0
579792,22436,12714,2011-11-30,20,0.65,13.0,0
579792,22437,12714,2011-11-30,20,0.85,17.0,0
579792,23382,12714,2011-11-30,8,3.75,30.0,0
579792,23478,12714,2011-11-30,12,1.25,15.0,0
579792,23475,12714,2011-11-30,12,0.83,9.96,0
579792,23473,12714,2011-11-30,12,0.83,9.96,0
579792,23476,12714,2011-11-30,12,1.25,15.0,0
579792,23474,12714,2011-11-30,12,0.83,9.96,0
579792,23477,12714,2011-11-30,12,1.25,15.0,0
579792,23084,12714,2011-11-30,24,1.79,42.96,0
579792,23681,12714,2011-11-30,20,1.65,33.0,0
579792,23583,12714,2011-11-30,20,1.65,33.0,0
579792,22816,12714,2011-11-30,12,0.42,5.04,0
579792,22818,12714,2011-11-30,12,0.42,5.04,0
579792,22578,12714,2011-11-30,24,0.29,6.96,0
579792,22576,12714,2011-11-30,12,0.85,10.2,0
579792,22574,12714,2011-11-30,12,0.85,10.2,0
579792,22571,12714,2011-11-30,12,0.85,10.2,0
579792,23210,12714,2011-11-30,24,1.25,30.0,0
579792,23211,12714,2011-11-30,24,1.25,30.0,0
579792,23311,12714,2011-11-30,6,2.55,15.3,0
579792,22602,12714,2011-11-30,12,0.85,10.2,0
579792,22603,12714,2011-11-30,12,0.85,10.2,0
579792,22601,12714,2011-11-30,24,0.85,20.4,0
579792,22593,12714,2011-11-30,12,0.85,10.2,0
579792,22595,12714,2011-11-30,12,0.85,10.2,0
579792,22594,12714,2011-11-30,12,0.85,10.2,0
579792,23264,12714,2011-11-30,12,1.25,15.0,0
579792,85199S,12714,2011-11-30,24,0.42,10.08,0
579792,22396,12714,2011-11-30,12,0.39,4.68,0
579792,22398,12714,2011-11-30,12,0.39,4.68,0
579792,22403,12714,2011-11-30,12,0.39,4.68,0
579792,22400,12714,2011-11-30,12,0.39,4.68,0
579792,22402,12714,2011-11-30,12,0.39,4.68,0
579792,22758,12714,2011-11-30,12,1.25,15.0,0
579792,22755,12714,2011-11-30,12,0.85,10.2,0
579792,22753,12714,2011-11-30,12,0.85,10.2,0
579792,22756,12714,2011-11-30,12,1.25,15.0,0
579792,22757,12714,2011-11-30,12,1.25,15.0,0
579792,22754,12714,2011-11-30,12,0.85,10.2,0
579792,22752,12714,2011-11-30,8,8.5,68.0,0
579792,15056BL,12714,2011-11-30,3,5.95,17.85,0
579792,20679,12714,2011-11-30,3,5.95,17.85,0
579792,21481,12714,2011-11-30,8,3.75,30.0,0
579792,22113,12714,2011-11-30,8,4.25,34.0,0
579792,84030E,12714,2011-11-30,4,4.25,17.0,0
579792,22899,12714,2011-11-30,6,2.1,12.6,0
579792,22326,12714,2011-11-30,12,2.95,35.4,0
579792,22328,12714,2011-11-30,6,2.95,17.7,0
579792,23209,12714,2011-11-30,10,1.65,16.5,0
579792,22662,12714,2011-11-30,10,1.65,16.5,0
579792,22558,12714,2011-11-30,12,1.65,19.8,0
579792,22348,12714,2011-11-30,12,0.85,10.2,0
579792,20676,12714,2011-11-30,8,1.25,10.0,0
579792,20677,12714,2011-11-30,8,1.25,10.0,0
579792,20675,12714,2011-11-30,8,1.25,10.0,0
579792,22634,12714,2011-11-30,4,9.95,39.8,0
579792,22635,12714,2011-11-30,6,9.95,59.7,0
579792,23256,12714,2011-11-30,8,4.15,33.2,0
579792,23254,12714,2011-11-30,8,4.15,33.2,0
579792,84997D,12714,2011-11-30,8,4.15,33.2,0
579792,23255,12714,2011-11-30,8,4.15,33.2,0
579792,22138,12714,2011-11-30,6,4.95,29.7,0
579792,22617,12714,2011-11-30,6,4.95,29.7,0
579792,21914,12714,2011-11-30,12,1.25,15.0,0
579792,23507,12714,2011-11-30,20,0.42,8.4,0
579792,23510,12714,2011-11-30,20,0.42,8.4,0
579792,POST,12714,2011-11-30,5,18.0,90.0,0
579870,21731,12437,2011-11-30,12,1.65,19.8,0
579870,23084,12437,2011-11-30,24,1.79,42.96,0
579870,21577,12437,2011-11-30,6,2.25,13.5,0
579870,22969,12437,2011-11-30,12,1.45,17.4,0
579870,21523,12437,2011-11-30,2,8.25,16.5,0
579870,23283,12437,2011-11-30,2,8.25,16.5,0
579870,22960,12437,2011-11-30,6,4.25,25.5,0
579870,22423,12437,2011-11-30,1,12.75,12.75,0
579870,22634,12437,2011-11-30,2,9.95,19.9,0
579870,22636,12437,2011-11-30,2,8.5,17.0,0
579870,84279P,12437,2011-11-30,4,3.75,15.0,0
579870,22551,12437,2011-11-30,12,1.65,19.8,0
579870,22554,12437,2011-11-30,12,1.65,19.8,0
579870,POST,12437,2011-11-30,2,18.0,36.0,0
580120,23084,12553,2011-12-01,48,1.79,85.92,0
580120,21731,12553,2011-12-01,24,1.65,39.6,0
580120,22355,12553,2011-12-01,10,0.85,8.5,0
580120,23390,12553,2011-12-01,8,4.15,33.2,0
580120,22385,12553,2011-12-01,10,2.08,20.8,0
580120,85099B,12553,2011-12-01,20,2.08,41.6,0
580120,22435,12553,2011-12-01,12,1.25,15.0,0
580120,22419,12553,2011-12-01,12,0.42,5.04,0
580120,51014L,12553,2011-12-01,24,0.39,9.36,0
580120,POST,12553,2011-12-01,1,18.0,18.0,0
580126,23318,12562,2011-12-01,12,2.49,29.88,0
580126,23319,12562,2011-12-01,12,2.49,29.88,0
580126,22821,12562,2011-12-01,12,0.65,7.8,0
580126,23354,12562,2011-12-01,24,0.83,19.92,0
580126,23437,12562,2011-12-01,12,1.25,15.0,0
580126,23545,12562,2011-12-01,25,0.42,10.5,0
580126,23349,12562,2011-12-01,12,1.25,15.0,0
580126,23084,12562,2011-12-01,96,1.79,171.84,0
580126,23076,12562,2011-12-01,24,1.25,30.0,0
580126,22752,12562,2011-12-01,10,8.5,85.0,0
580126,23494,12562,2011-12-01,3,5.95,17.85,0
580126,23493,12562,2011-12-01,10,1.95,19.5,0
580126,22728,12562,2011-12-01,4,3.75,15.0,0
580126,22727,12562,2011-12-01,4,3.75,15.0,0
580126,22726,12562,2011-12-01,4,3.75,15.0,0
580126,20726,12562,2011-12-01,10,1.65,16.5,0
580126,22662,12562,2011-12-01,10,1.65,16.5,0
580126,22974,12562,2011-12-01,12,1.65,19.8,0
580126,22972,12562,2011-12-01,12,1.65,19.8,0
580126,22970,12562,2011-12-01,6,2.55,15.3,0
580126,22301,12562,2011-12-01,6,2.55,15.3,0
580126,POST,12562,2011-12-01,3,18.0,54.0,0
580144,22557,12684,2011-12-02,24,1.65,39.6,0
580144,22553,12684,2011-12-02,24,1.65,39.6,0
580144,22728,12684,2011-12-02,12,3.75,45.0,0
580144,22620,12684,2011-12-02,12,1.45,17.4,0
580144,22556,12684,2011-12-02,12,1.65,19.8,0
580144,POST,12684,2011-12-02,1,18.0,18.0,0
580160,23480,12700,2011-12-02,4,3.75,15.0,0
580160,23571,12700,2011-12-02,12,1.65,19.8,0
580160,23582,12700,2011-12-02,10,2.08,20.8,0
580160,21544,12700,2011-12-02,12,0.85,10.2,0
580160,23084,12700,2011-12-02,48,1.79,85.92,0
580160,21731,12700,2011-12-02,12,1.65,19.8,0
580160,22379,12700,2011-12-02,5,2.1,10.5,0
580160,85099F,12700,2011-12-02,10,2.08,20.8,0
580160,23343,12700,2011-12-02,10,2.08,20.8,0
580160,23344,12700,2011-12-02,10,2.08,20.8,0
580160,22551,12700,2011-12-02,12,1.65,19.8,0
580160,22554,12700,2011-12-02,24,1.65,39.6,0
580160,22556,12700,2011-12-02,24,1.65,39.6,0
580160,22557,12700,2011-12-02,24,1.65,39.6,0
580160,22555,12700,2011-12-02,24,1.65,39.6,0
580160,22553,12700,2011-12-02,24,1.65,39.6,0
580160,22726,12700,2011-12-02,8,3.75,30.0,0
580160,22725,12700,2011-12-02,8,3.75,30.0,0
580160,22728,12700,2011-12-02,8,3.75,30.0,0
580160,22727,12700,2011-12-02,8,3.75,30.0,0
580160,22730,12700,2011-12-02,8,3.75,30.0,0
580160,22635,12700,2011-12-02,2,9.95,19.9,0
580160,23508,12700,2011-12-02,20,0.42,8.4,0
580160,23345,12700,2011-12-02,24,1.25,30.0,0
580160,22636,12700,2011-12-02,2,8.5,17.0,0
580160,22301,12700,2011-12-02,6,2.55,15.3,0
580160,22302,12700,2011-12-02,6,2.55,15.3,0
580160,22303,12700,2011-12-02,6,2.55,15.3,0
580160,22306,12700,2011-12-02,12,1.06,12.72,0
580160,23191,12700,2011-12-02,24,1.65,39.6,0
580160,23192,12700,2011-12-02,24,1.65,39.6,0
580160,20724,12700,2011-12-02,10,0.85,8.5,0
580160,22661,12700,2011-12-02,10,0.85,8.5,0
580160,22355,12700,2011-12-02,10,0.85,8.5,0
580160,20723,12700,2011-12-02,10,0.85,8.5,0
580160,21156,12700,2011-12-02,8,1.95,15.6,0
580160,22898,12700,2011-12-02,8,1.95,15.6,0
580160,22299,12700,2011-12-02,48,1.25,60.0,0
580160,22646,12700,2011-12-02,12,1.45,17.4,0
580160,22398,12700,2011-12-02,12,0.39,4.68,0
580160,22399,12700,2011-12-02,12,1.25,15.0,0
580160,22396,12700,2011-12-02,12,0.39,4.68,0
580160,22400,12700,2011-12-02,12,0.39,4.68,0
580160,22402,12700,2011-12-02,12,0.39,4.68,0
580160,23198,12700,2011-12-02,12,1.45,17.4,0
580160,22352,12700,2011-12-02,6,2.55,15.3,0
580160,21558,12700,2011-12-02,6,2.55,15.3,0
580160,21559,12700,2011-12-02,6,2.55,15.3,0
580160,21561,12700,2011-12-02,6,2.55,15.3,0
580160,23290,12700,2011-12-02,8,1.25,10.0,0
580160,22561,12700,2011-12-02,12,1.65,19.8,0
580160,21914,12700,2011-12-02,12,1.25,15.0,0
580160,23235,12700,2011-12-02,6,2.89,17.34,0
580160,23244,12700,2011-12-02,6,1.95,11.7,0
580160,23298,12700,2011-12-02,3,4.95,14.85,0
580160,47566,12700,2011-12-02,4,4.95,19.8,0
580160,POST,12700,2011-12-02,7,18.0,126.0,0
C580161,POST,12700,2011-12-02,-2,18.0,-36.0,1
C580263,M,12536,2011-12-02,-4,9.95,-39.8,1
C580263,M,12536,2011-12-02,-16,0.29,-4.64,1
C580263,70007,12536,2011-12-02,-12,1.65,-19.8,1
C580263,85175,12536,2011-12-02,-16,0.42,-6.72,1
C580263,84821,12536,2011-12-02,-12,0.85,-10.2,1
C580263,84819,12536,2011-12-02,-3,4.25,-12.75,1
C580263,84817,12536,2011-12-02,-12,2.1,-25.2,1
C580263,72586,12536,2011-12-02,-36,0.42,-15.12,1
C580263,22232,12536,2011-12-02,-16,0.59,-9.44,1
C580263,21934,12536,2011-12-02,-10,1.65,-16.5,1
C580263,21872,12536,2011-12-02,-12,1.06,-12.72,1
580285,23284,12695,2011-12-02,6,8.25,49.5,0
580285,84913B,12695,2011-12-02,4,4.65,18.6,0
580285,22357,12695,2011-12-02,4,4.25,17.0,0
580509,22376,12719,2011-12-04,4,4.25,17.0,0
580509,23556,12719,2011-12-04,3,12.5,37.5,0
580509,90201B,12719,2011-12-04,6,2.95,17.7,0
580509,22951,12719,2011-12-04,24,0.55,13.2,0
580509,47578A,12719,2011-12-04,10,0.85,8.5,0
580509,23367,12719,2011-12-04,16,0.65,10.4,0
580509,23366,12719,2011-12-04,16,0.65,10.4,0
580509,84580,12719,2011-12-04,4,3.75,15.0,0
580509,22138,12719,2011-12-04,3,4.95,14.85,0
580509,23504,12719,2011-12-04,12,1.25,15.0,0
580509,21790,12719,2011-12-04,12,0.85,10.2,0
580509,21892,12719,2011-12-04,12,1.25,15.0,0
580509,21914,12719,2011-12-04,12,1.25,15.0,0
580509,22549,12719,2011-12-04,12,1.45,17.4,0
580509,21791,12719,2011-12-04,12,1.25,15.0,0
580509,23077,12719,2011-12-04,20,1.25,25.0,0
580509,23368,12719,2011-12-04,24,0.65,15.6,0
580509,21623,12719,2011-12-04,2,9.95,19.9,0
580509,22111,12719,2011-12-04,3,4.95,14.85,0
580509,23356,12719,2011-12-04,3,5.95,17.85,0
580509,POST,12719,2011-12-04,2,18.0,36.0,0
580534,23084,12724,2011-12-04,18,2.08,37.44,0
580534,23199,12724,2011-12-04,10,2.08,20.8,0
580534,23480,12724,2011-12-04,8,3.75,30.0,0
580534,23569,12724,2011-12-04,8,4.95,39.6,0
580534,20712,12724,2011-12-04,10,2.08,20.8,0
580534,85099C,12724,2011-12-04,10,2.08,20.8,0
580534,22385,12724,2011-12-04,10,2.08,20.8,0
580534,POST,12724,2011-12-04,1,18.0,18.0,0
580536,21731,12490,2011-12-04,12,1.65,19.8,0
580536,21881,12490,2011-12-04,12,0.65,7.8,0
580536,20719,12490,2011-12-04,10,0.85,8.5,0
580536,22619,12490,2011-12-04,4,3.75,15.0,0
580536,23199,12490,2011-12-04,20,2.08,41.6,0
580536,23344,12490,2011-12-04,10,2.08,20.8,0
580536,23203,12490,2011-12-04,10,2.08,20.8,0
580536,23202,12490,2011-12-04,10,2.08,20.8,0
580536,22139,12490,2011-12-04,6,4.95,29.7,0
580536,23204,12490,2011-12-04,10,0.85,8.5,0
580536,20724,12490,2011-12-04,10,0.85,8.5,0
580536,22356,12490,2011-12-04,10,0.85,8.5,0
580536,22379,12490,2011-12-04,5,2.1,10.5,0
580536,22381,12490,2011-12-04,5,2.1,10.5,0
580536,16169E,12490,2011-12-04,25,0.42,10.5,0
580536,22704,12490,2011-12-04,25,0.42,10.5,0
580536,22966,12490,2011-12-04,12,1.25,15.0,0
580536,22898,12490,2011-12-04,8,1.95,15.6,0
580536,22302,12490,2011-12-04,6,2.55,15.3,0
580536,23115,12490,2011-12-04,6,4.95,29.7,0
580536,20682,12490,2011-12-04,6,3.25,19.5,0
580536,21156,12490,2011-12-04,8,1.95,15.6,0
580536,21880,12490,2011-12-04,12,0.65,7.8,0
580536,22090,12490,2011-12-04,6,2.95,17.7,0
580536,22628,12490,2011-12-04,4,4.95,19.8,0
580536,POST,12490,2011-12-04,3,18.0,54.0,0
580705,22816,12683,2011-12-05,12,0.42,5.04,0
580705,22303,12683,2011-12-05,24,2.55,61.2,0
580705,22972,12683,2011-12-05,12,1.65,19.8,0
580705,22895,12683,2011-12-05,12,3.25,39.0,0
580705,22973,12683,2011-12-05,12,1.65,19.8,0
580705,84997B,12683,2011-12-05,4,4.15,16.6,0
580705,84997D,12683,2011-12-05,4,4.15,16.6,0
580705,84997C,12683,2011-12-05,4,4.15,16.6,0
580705,22328,12683,2011-12-05,6,2.95,17.7,0
580705,23245,12683,2011-12-05,4,4.95,19.8,0
580705,22090,12683,2011-12-05,6,2.95,17.7,0
